candidate_id,source_file,start_ms,end_ms,duration_ms,context_start_ms,context_end_ms,peak_freq_hz,peak_energy_db,interference_flag,spectrogram_path
2024-09-30_11-21-58_0000049_00000294,2024-09-30_11-21-58_0000049.wav,294.4,340.47999999999996,46.079999999999984,244.39999999999998,390.47999999999996,42187.5,8.223790681018208,False,noise_samples_training\2024-09-30_11-21-58_0000049_00000294.png
2024-09-30_11-21-58_0000049_00000561,2024-09-30_11-21-58_0000049.wav,561.0666666666666,571.3066666666666,10.240000000000009,511.0666666666666,621.3066666666666,36914.0625,9.142014943123387,False,noise_samples_training\2024-09-30_11-21-58_0000049_00000561.png
2024-09-30_11-21-58_0000049_noise_4330aa93,2024-09-30_11-21-58_0000049.wav,630.9022923558481,671.895071503819,40.992779147970964,580.9022923558481,721.895071503819,0.0,0.0,False,noise_samples_training\2024-09-30_11-21-58_0000049_noise_4330aa93.png
2024-09-30_11-21-58_0000049_noise_01b534f7,2024-09-30_11-21-58_0000049.wav,778.4892713209903,851.6384242304338,73.1491529094435,728.4892713209903,901.6384242304338,0.0,0.0,False,noise_samples_training\2024-09-30_11-21-58_0000049_noise_01b534f7.png
2024-09-30_11-21-58_0000049_00000987,2024-09-30_11-21-58_0000049.wav,986.8799999999999,1035.9466666666665,49.066666666666606,936.8799999999999,1085.9466666666665,36328.125,18.16006532892178,False,noise_samples_training\2024-09-30_11-21-58_0000049_00000987.png
2024-09-30_11-21-58_0000049_noise_82e93df9,2024-09-30_11-21-58_0000049.wav,1280.0366738189216,1322.3355245203134,42.29885070139176,1230.0366738189216,1372.3355245203134,0.0,0.0,False,noise_samples_training\2024-09-30_11-21-58_0000049_noise_82e93df9.png
2024-09-30_11-21-58_0000049_noise_05d43130,2024-09-30_11-21-58_0000049.wav,1360.5831050614197,1440.3144378546037,79.73133279318404,1310.5831050614197,1490.3144378546037,0.0,0.0,False,noise_samples_training\2024-09-30_11-21-58_0000049_noise_05d43130.png
2024-09-30_11-21-58_0000049_noise_dd9498e0,2024-09-30_11-21-58_0000049.wav,1422.5633166331886,1462.137685937774,39.57436930458539,1372.5633166331886,1512.137685937774,0.0,0.0,False,noise_samples_training\2024-09-30_11-21-58_0000049_noise_dd9498e0.png
2024-09-30_11-21-58_0000049_00001698,2024-09-30_11-21-58_0000049.wav,1698.1333333333332,1743.36,45.22666666666669,1648.1333333333332,1793.36,64453.125,9.85173016449401,False,noise_samples_training\2024-09-30_11-21-58_0000049_00001698.png
2024-09-30_11-21-58_0000049_00002451,2024-09-30_11-21-58_0000049.wav,2450.773333333333,2610.773333333333,160.0,2400.773333333333,2660.773333333333,48046.875,13.936106708460647,False,noise_samples_training\2024-09-30_11-21-58_0000049_00002451.png
2024-09-30_11-20-14_0000022_noise_4fb7bfb1,2024-09-30_11-20-14_0000022.wav,293.4996284252868,361.58525936869034,68.08563094340354,243.4996284252868,411.58525936869034,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_4fb7bfb1.png
2024-09-30_11-20-14_0000022_noise_8f0ef6d3,2024-09-30_11-20-14_0000022.wav,357.2561586740542,404.45503644113995,47.198877767085776,307.2561586740542,454.45503644113995,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_8f0ef6d3.png
2024-09-30_11-20-14_0000022_noise_f55217b4,2024-09-30_11-20-14_0000022.wav,3229.795670731074,3317.008859752238,87.213189021164,3179.795670731074,3367.008859752238,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_f55217b4.png
2024-09-30_11-20-14_0000022_noise_eef9d9fc,2024-09-30_11-20-14_0000022.wav,3622.4996535548726,3711.6149470040255,89.11529344915289,3572.4996535548726,3761.6149470040255,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_eef9d9fc.png
2024-09-30_11-20-14_0000022_noise_f0b8f2ef,2024-09-30_11-20-14_0000022.wav,3734.855645686438,3754.9912458697704,20.13560018333237,3684.855645686438,3804.9912458697704,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_f0b8f2ef.png
2024-09-30_11-20-14_0000022_noise_58422717,2024-09-30_11-20-14_0000022.wav,3777.632306066734,3851.3661063602913,73.73380029355712,3727.632306066734,3901.3661063602913,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_58422717.png
2024-09-30_11-20-14_0000022_noise_6d726355,2024-09-30_11-20-14_0000022.wav,4067.190409922238,4157.884464013437,90.69405409119872,4017.190409922238,4207.884464013437,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_6d726355.png
2024-09-30_11-20-14_0000022_noise_191ddeed,2024-09-30_11-20-14_0000022.wav,4824.167727755471,4892.220450557212,68.05272280174086,4774.167727755471,4942.220450557212,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_191ddeed.png
2024-09-30_11-20-14_0000022_noise_d0ada703,2024-09-30_11-20-14_0000022.wav,4872.463151188194,4902.9193514082035,30.456200220009123,4822.463151188194,4952.9193514082035,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_d0ada703.png
2024-09-30_11-20-14_0000022_noise_2ff07bd1,2024-09-30_11-20-14_0000022.wav,6456.97559788736,6510.202016876497,53.22641898913662,6406.97559788736,6560.202016876497,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_2ff07bd1.png
2024-09-30_11-20-14_0000022_noise_23044f46,2024-09-30_11-20-14_0000022.wav,7058.767263452946,7080.477633648362,21.710370195415635,7008.767263452946,7130.477633648362,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_23044f46.png
2024-09-30_11-20-14_0000022_noise_d63b9fda,2024-09-30_11-20-14_0000022.wav,8349.854257937119,8384.95328494082,35.09902700370185,8299.854257937119,8434.95328494082,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_d63b9fda.png
2024-09-30_11-20-14_0000022_noise_9d1f658e,2024-09-30_11-20-14_0000022.wav,9610.023983654934,9648.826322360883,38.802338705949296,9560.023983654934,9698.826322360883,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_9d1f658e.png
2024-09-30_11-20-14_0000022_noise_0847b70a,2024-09-30_11-20-14_0000022.wav,9695.422633580181,9766.352726117932,70.93009253775017,9645.422633580181,9816.352726117932,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_0847b70a.png
2024-09-30_11-20-14_0000022_noise_5dff4e3f,2024-09-30_11-20-14_0000022.wav,9955.56936372141,10036.259699995697,80.69033627428689,9905.56936372141,10086.259699995697,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_5dff4e3f.png
2024-09-30_11-20-14_0000022_noise_0b4019dd,2024-09-30_11-20-14_0000022.wav,10888.65346966281,10967.36636333516,78.71289367235113,10838.65346966281,11017.36636333516,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_0b4019dd.png
2024-09-30_11-20-14_0000022_noise_6d1d15b8,2024-09-30_11-20-14_0000022.wav,11374.93968656121,11418.111670101307,43.171983540096335,11324.93968656121,11468.111670101307,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_6d1d15b8.png
2024-09-30_11-20-14_0000022_noise_9e174dca,2024-09-30_11-20-14_0000022.wav,11488.608690379313,11582.75727136356,94.14858098424702,11438.608690379313,11632.75727136356,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_9e174dca.png
2024-09-30_11-20-14_0000022_noise_0c6694e1,2024-09-30_11-20-14_0000022.wav,12176.4989668819,12228.702057671406,52.20309078950595,12126.4989668819,12278.702057671406,0.0,0.0,False,noise_samples_training\2024-09-30_11-20-14_0000022_noise_0c6694e1.png
2024-09-30_11-19-38_0000015_noise_d7992ed7,2024-09-30_11-19-38_0000015.wav,165.07461814732517,206.15211292350938,41.07749477618421,115.07461814732517,256.1521129235094,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_d7992ed7.png
2024-09-30_11-19-38_0000015_00000318,2024-09-30_11-19-38_0000015.wav,317.8666666666666,346.4533333333333,28.5866666666667,267.8666666666666,396.4533333333333,25781.25,6.617537617061208,False,noise_samples_training\2024-09-30_11-19-38_0000015_00000318.png
2024-09-30_11-19-38_0000015_noise_35f9e604,2024-09-30_11-19-38_0000015.wav,692.1119472797436,761.581737054344,69.46978977460037,642.1119472797436,811.581737054344,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_35f9e604.png
2024-09-30_11-19-38_0000015_noise_1d7d7ffd,2024-09-30_11-19-38_0000015.wav,1726.41998959615,1753.5553546301176,27.135365033967673,1676.41998959615,1803.5553546301176,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_1d7d7ffd.png
2024-09-30_11-19-38_0000015_noise_9e46febd,2024-09-30_11-19-38_0000015.wav,1774.7107787414957,1809.9559999486926,35.24522120719689,1724.7107787414957,1859.9559999486926,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_9e46febd.png
2024-09-30_11-19-38_0000015_noise_a19a90ae,2024-09-30_11-19-38_0000015.wav,2090.6073599686533,2118.436691931624,27.829331962970628,2040.6073599686533,2168.436691931624,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_a19a90ae.png
2024-09-30_11-19-38_0000015_noise_515f7832,2024-09-30_11-19-38_0000015.wav,2199.612637404619,2241.7490488429044,42.13641143828545,2149.612637404619,2291.7490488429044,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_515f7832.png
2024-09-30_11-19-38_0000015_noise_cc923269,2024-09-30_11-19-38_0000015.wav,2324.5325497775907,2351.098875486963,26.56632570937245,2274.5325497775907,2401.098875486963,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_cc923269.png
2024-09-30_11-19-38_0000015_00002563,2024-09-30_11-19-38_0000015.wav,2562.56,2659.413333333333,96.85333333333301,2512.56,2709.413333333333,25195.3125,15.426032945416706,False,noise_samples_training\2024-09-30_11-19-38_0000015_00002563.png
2024-09-30_11-19-38_0000015_00002907,2024-09-30_11-19-38_0000015.wav,2906.8799999999997,2980.2666666666664,73.38666666666677,2856.8799999999997,3030.2666666666664,28125.0,17.20050915294426,False,noise_samples_training\2024-09-30_11-19-38_0000015_00002907.png
2024-09-30_11-19-38_0000015_noise_28d94449,2024-09-30_11-19-38_0000015.wav,3051.5235246173525,3096.555259225726,45.03173460837343,3001.5235246173525,3146.555259225726,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_28d94449.png
2024-09-30_11-19-38_0000015_00004377,2024-09-30_11-19-38_0000015.wav,4376.746666666666,4395.946666666667,19.200000000000728,4326.746666666666,4445.946666666667,33984.375,9.807520119484463,False,noise_samples_training\2024-09-30_11-19-38_0000015_00004377.png
2024-09-30_11-19-38_0000015_noise_09aa3cfa,2024-09-30_11-19-38_0000015.wav,4624.797740590315,4705.866004096633,81.06826350631854,4574.797740590315,4755.866004096633,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_09aa3cfa.png
2024-09-30_11-19-38_0000015_noise_245e3dbe,2024-09-30_11-19-38_0000015.wav,5394.4655633792945,5478.426722179664,83.96115880036905,5344.4655633792945,5528.426722179664,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_245e3dbe.png
2024-09-30_11-19-38_0000015_noise_62dc377a,2024-09-30_11-19-38_0000015.wav,6011.377935574548,6075.811587305231,64.43365173068287,5961.377935574548,6125.811587305231,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_62dc377a.png
2024-09-30_11-19-38_0000015_noise_bbd66716,2024-09-30_11-19-38_0000015.wav,7536.772583114454,7582.548735308789,45.77615219433483,7486.772583114454,7632.548735308789,0.0,0.0,False,noise_samples_training\2024-09-30_11-19-38_0000015_noise_bbd66716.png
