candidate_id,source_file,start_ms,end_ms,duration_ms,context_start_ms,context_end_ms,peak_freq_hz,peak_energy_db,interference_flag,spectrogram_path
2024-09-30_11-18-17_0000001_00000788,2024-09-30_11-18-17_0000001.wav,787.6266666666667,808.9599999999999,21.333333333333258,737.6266666666667,858.9599999999999,66210.9375,4.899174612616947,False,spectrograms_labeling\2024-09-30_11-18-17_0000001_00000788.png
2024-09-30_11-18-17_0000001_00000932,2024-09-30_11-18-17_0000001.wav,931.8399999999999,950.6133333333332,18.773333333333312,881.8399999999999,1000.6133333333332,85546.875,7.10094091061218,False,spectrograms_labeling\2024-09-30_11-18-17_0000001_00000932.png
2024-09-30_11-18-17_0000001_00001014,2024-09-30_11-18-17_0000001.wav,1013.7599999999999,1050.8799999999999,37.120000000000005,963.7599999999999,1100.8799999999999,94335.9375,10.875385978975967,False,spectrograms_labeling\2024-09-30_11-18-17_0000001_00001014.png
2024-09-30_11-18-17_0000001_00001076,2024-09-30_11-18-17_0000001.wav,1076.48,1111.04,34.559999999999945,1026.48,1161.04,62695.3125,14.026841694274134,False,spectrograms_labeling\2024-09-30_11-18-17_0000001_00001076.png
2024-09-30_11-18-17_0000001_00001204,2024-09-30_11-18-17_0000001.wav,1204.48,1239.04,34.559999999999945,1154.48,1289.04,62695.3125,14.026841694274134,False,spectrograms_labeling\2024-09-30_11-18-17_0000001_00001204.png
2024-09-30_11-18-17_0000001_00001332,2024-09-30_11-18-17_0000001.wav,1332.48,1367.04,34.559999999999945,1282.48,1417.04,62695.3125,14.026841694274134,False,spectrograms_labeling\2024-09-30_11-18-17_0000001_00001332.png
2024-09-30_11-18-17_0000001_00001460,2024-09-30_11-18-17_0000001.wav,1460.4799999999998,1495.04,34.56000000000017,1410.4799999999998,1545.04,62695.3125,14.027378786307194,False,spectrograms_labeling\2024-09-30_11-18-17_0000001_00001460.png
2024-09-30_11-18-17_0000001_00001588,2024-09-30_11-18-17_0000001.wav,1588.4799999999998,1623.04,34.56000000000017,1538.4799999999998,1673.04,62695.3125,14.027378786307192,False,spectrograms_labeling\2024-09-30_11-18-17_0000001_00001588.png
2024-09-30_11-18-17_0000001_00001716,2024-09-30_11-18-17_0000001.wav,1716.4799999999998,1751.04,34.56000000000017,1666.4799999999998,1801.04,62695.3125,14.026841694274134,False,spectrograms_labeling\2024-09-30_11-18-17_0000001_00001716.png
2024-09-30_11-18-17_0000001_00001844,2024-09-30_11-18-17_0000001.wav,1844.4799999999998,1879.04,34.56000000000017,1794.4799999999998,1929.04,62695.3125,14.027378786307194,False,spectrograms_labeling\2024-09-30_11-18-17_0000001_00001844.png
