Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0478	0.1929	25000	125000
3	Spectrogram 1	1	0.227	0.3977	25000	125000
4	Spectrogram 1	1	0.4233	0.5982	25000	125000
5	Spectrogram 1	1	0.6366	0.7689	25000	125000
6	Spectrogram 1	1	0.7817	0.8457	25000	125000
7	Spectrogram 1	1	0.8627	0.9225	25000	125000
8	Spectrogram 1	1	0.9609	1.0121	25000	125000
9	Spectrogram 1	1	1.1358	1.1913	25000	125000
10	Spectrogram 1	1	1.3278	1.379	25000	125000
11	Spectrogram 1	1	1.4259	1.7203	25000	125000
12	Spectrogram 1	1	1.7502	1.8313	25000	125000
13	Spectrogram 1	1	1.8654	1.9763	25000	125000
