Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0691	0.1545	25000	125000
2	Spectrogram 1	1	0.1801	0.3081	25000	125000
3	Spectrogram 1	1	0.5385	0.5982	25000	125000
4	Spectrogram 1	1	0.6622	0.7006	25000	125000
5	Spectrogram 1	1	0.7731	0.867	25000	125000
6	Spectrogram 1	1	1.1913	1.2297	25000	125000
7	Spectrogram 1	1	1.2894	1.3534	25000	125000
8	Spectrogram 1	1	1.3918	1.5283	25000	125000
9	Spectrogram 1	1	1.5539	1.7118	25000	125000
10	Spectrogram 1	1	1.7331	1.9294	25000	125000
11	Spectrogram 1	1	1.9465	1.9763	25000	125000
