Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2569	25000	125000
2	Spectrogram 1	1	0.2825	0.3891	25000	125000
3	Spectrogram 1	1	0.4361	0.5257	25000	125000
4	Spectrogram 1	1	0.5555	0.6835	25000	125000
5	Spectrogram 1	1	0.6963	0.8243	25000	125000
6	Spectrogram 1	1	0.8414	0.9694	25000	125000
7	Spectrogram 1	1	0.9865	1.0761	25000	125000
8	Spectrogram 1	1	1.0889	1.1699	25000	125000
9	Spectrogram 1	1	1.379	1.4515	25000	125000
10	Spectrogram 1	1	1.4899	1.571	25000	125000
11	Spectrogram 1	1	1.6051	1.6734	25000	125000
12	Spectrogram 1	1	1.7118	1.8014	25000	125000
13	Spectrogram 1	1	1.8313	1.9209	25000	125000
14	Spectrogram 1	1	1.9465	1.9763	25000	125000
