Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.1587	0.2441	25000	125000
3	Spectrogram 1	1	0.2739	0.5385	25000	125000
4	Spectrogram 1	1	0.5769	0.7731	25000	125000
5	Spectrogram 1	1	0.8158	0.9822	25000	125000
6	Spectrogram 1	1	1.0035	1.1401	25000	125000
7	Spectrogram 1	1	1.1785	1.3406	25000	125000
8	Spectrogram 1	1	1.3662	1.5582	25000	125000
9	Spectrogram 1	1	1.5838	1.7801	25000	125000
10	Spectrogram 1	1	1.7886	1.9763	25000	125000
