Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1118	25000	125000
2	Spectrogram 1	1	0.1374	0.2825	25000	125000
3	Spectrogram 1	1	0.3123	0.4147	25000	125000
4	Spectrogram 1	1	0.4403	0.5854	25000	125000
5	Spectrogram 1	1	0.6195	0.7305	25000	125000
6	Spectrogram 1	1	0.7603	0.8201	25000	125000
7	Spectrogram 1	1	0.8585	1.0078	25000	125000
8	Spectrogram 1	1	1.0419	1.2297	25000	125000
9	Spectrogram 1	1	1.2595	1.3747	25000	125000
10	Spectrogram 1	1	1.4046	1.4643	25000	125000
11	Spectrogram 1	1	1.507	1.5625	25000	125000
12	Spectrogram 1	1	1.6094	1.7203	25000	125000
13	Spectrogram 1	1	1.7545	1.827	25000	125000
14	Spectrogram 1	1	1.8782	1.9763	25000	125000
