Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.1843	25000	125000
2	Spectrogram 1	1	0.2057	0.3763	25000	125000
3	Spectrogram 1	1	0.3977	0.5555	25000	125000
4	Spectrogram 1	1	0.5811	0.7731	25000	125000
5	Spectrogram 1	1	0.7987	1.0078	25000	125000
6	Spectrogram 1	1	1.0291	1.1955	25000	125000
7	Spectrogram 1	1	1.2211	1.4558	25000	125000
8	Spectrogram 1	1	1.4899	1.6649	25000	125000
9	Spectrogram 1	1	1.7246	1.8995	25000	125000
10	Spectrogram 1	1	1.9635	1.9763	25000	125000
