Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1033	0.1587	25000	125000
2	Spectrogram 1	1	0.1929	0.2313	25000	125000
3	Spectrogram 1	1	0.291	0.5299	25000	125000
4	Spectrogram 1	1	0.6537	0.8329	25000	125000
5	Spectrogram 1	1	0.9097	0.9566	25000	125000
6	Spectrogram 1	1	0.9694	1.1657	25000	125000
7	Spectrogram 1	1	1.2254	1.3406	25000	125000
8	Spectrogram 1	1	1.3875	1.443	25000	125000
9	Spectrogram 1	1	1.5155	1.6478	25000	125000
10	Spectrogram 1	1	1.7417	1.8739	25000	125000
11	Spectrogram 1	1	1.955	1.9763	25000	125000
