Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1033	0.1715	25000	125000
2	Spectrogram 1	1	0.4361	0.6025	25000	125000
3	Spectrogram 1	1	0.6195	0.7561	25000	125000
4	Spectrogram 1	1	0.7646	0.9225	25000	125000
5	Spectrogram 1	1	0.9438	1.0462	25000	125000
6	Spectrogram 1	1	1.0633	1.2083	25000	125000
7	Spectrogram 1	1	1.2211	1.3833	25000	125000
8	Spectrogram 1	1	1.4131	1.4985	25000	125000
9	Spectrogram 1	1	1.5198	1.5966	25000	125000
10	Spectrogram 1	1	1.6222	1.7246	25000	125000
11	Spectrogram 1	1	1.7502	1.8526	25000	125000
12	Spectrogram 1	1	1.8825	1.9763	25000	125000
