Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2014	0.2697	25000	125000
2	Spectrogram 1	1	0.3337	0.4446	25000	125000
3	Spectrogram 1	1	0.4702	0.5897	25000	125000
4	Spectrogram 1	1	0.6323	0.7561	25000	125000
5	Spectrogram 1	1	0.803	0.8883	25000	125000
6	Spectrogram 1	1	0.9438	1.0249	25000	125000
7	Spectrogram 1	1	1.0889	1.2467	25000	125000
8	Spectrogram 1	1	1.2894	1.3875	25000	125000
9	Spectrogram 1	1	1.4345	1.4857	25000	125000
10	Spectrogram 1	1	1.5454	1.5966	25000	125000
11	Spectrogram 1	1	1.6606	1.7246	25000	125000
