Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0905	0.163	25000	125000
3	Spectrogram 1	1	0.2057	0.2697	25000	125000
4	Spectrogram 1	1	0.3081	0.4019	25000	125000
5	Spectrogram 1	1	0.4233	0.5598	25000	125000
6	Spectrogram 1	1	0.5769	0.7347	25000	125000
7	Spectrogram 1	1	0.7561	0.8883	25000	125000
8	Spectrogram 1	1	0.9011	1.0377	25000	125000
9	Spectrogram 1	1	1.0505	1.1785	25000	125000
10	Spectrogram 1	1	1.1955	1.315	25000	125000
11	Spectrogram 1	1	1.3321	1.4046	25000	125000
12	Spectrogram 1	1	1.7971	1.8611	25000	125000
13	Spectrogram 1	1	1.8995	1.9593	25000	125000
