Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1118	0.2398	25000	125000
3	Spectrogram 1	1	0.3678	0.4531	25000	125000
4	Spectrogram 1	1	0.5086	0.5769	25000	125000
5	Spectrogram 1	1	0.7945	0.8585	25000	125000
6	Spectrogram 1	1	0.9353	1.0163	25000	125000
7	Spectrogram 1	1	1.1742	1.3363	25000	125000
8	Spectrogram 1	1	1.3833	1.5283	25000	125000
9	Spectrogram 1	1	1.5582	1.7118	25000	125000
10	Spectrogram 1	1	1.7502	1.8355	25000	125000
