Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0478	0.1417	25000	125000
3	Spectrogram 1	1	0.1587	0.291	25000	125000
4	Spectrogram 1	1	0.2995	0.3891	25000	125000
5	Spectrogram 1	1	0.4062	0.4873	25000	125000
6	Spectrogram 1	1	0.5129	0.5769	25000	125000
7	Spectrogram 1	1	0.6067	0.6878	25000	125000
8	Spectrogram 1	1	0.7134	0.8073	25000	125000
9	Spectrogram 1	1	0.8329	0.9609	25000	125000
10	Spectrogram 1	1	0.9737	1.1187	25000	125000
11	Spectrogram 1	1	1.1315	1.2979	25000	125000
12	Spectrogram 1	1	1.3193	1.4558	25000	125000
13	Spectrogram 1	1	1.4814	1.6734	25000	125000
14	Spectrogram 1	1	1.7075	1.7886	25000	125000
15	Spectrogram 1	1	1.8355	1.9763	25000	125000
