Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.099	0.1971	25000	125000
3	Spectrogram 1	1	0.2867	0.4105	25000	125000
4	Spectrogram 1	1	0.4745	0.5939	25000	125000
5	Spectrogram 1	1	0.6494	0.7219	25000	125000
6	Spectrogram 1	1	0.7774	0.9182	25000	125000
7	Spectrogram 1	1	0.9694	1.1443	25000	125000
8	Spectrogram 1	1	1.2169	1.4003	25000	125000
9	Spectrogram 1	1	1.4473	1.5454	25000	125000
10	Spectrogram 1	1	1.5966	1.7331	25000	125000
11	Spectrogram 1	1	1.7801	1.8483	25000	125000
12	Spectrogram 1	1	1.891	1.9763	25000	125000
