Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.1118	0.1758	25000	125000
3	Spectrogram 1	1	0.2483	0.3166	25000	125000
4	Spectrogram 1	1	0.3678	0.5129	25000	125000
5	Spectrogram 1	1	0.5555	0.7134	25000	125000
6	Spectrogram 1	1	0.7518	0.9054	25000	125000
7	Spectrogram 1	1	0.9566	1.059	25000	125000
8	Spectrogram 1	1	1.0974	1.1742	25000	125000
9	Spectrogram 1	1	1.2254	1.3491	25000	125000
10	Spectrogram 1	1	1.4089	1.4857	25000	125000
11	Spectrogram 1	1	1.5539	1.6265	25000	125000
12	Spectrogram 1	1	1.6777	1.7886	25000	125000
13	Spectrogram 1	1	1.8227	1.8995	25000	125000
