Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.1289	25000	125000
2	Spectrogram 1	1	0.3294	0.3678	25000	125000
3	Spectrogram 1	1	0.419	0.4915	25000	125000
4	Spectrogram 1	1	0.5513	0.6921	25000	125000
5	Spectrogram 1	1	0.8755	0.9225	25000	125000
6	Spectrogram 1	1	0.9438	1.0249	25000	125000
7	Spectrogram 1	1	1.1614	1.2126	25000	125000
8	Spectrogram 1	1	1.2595	1.315	25000	125000
9	Spectrogram 1	1	1.3662	1.4217	25000	125000
10	Spectrogram 1	1	1.4601	1.6222	25000	125000
11	Spectrogram 1	1	1.6947	1.7374	25000	125000
12	Spectrogram 1	1	1.7459	1.8867	25000	125000
13	Spectrogram 1	1	1.9337	1.9763	25000	125000
