Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.2185	25000	125000
2	Spectrogram 1	1	0.2483	0.3934	25000	125000
3	Spectrogram 1	1	0.4147	0.483	25000	125000
4	Spectrogram 1	1	0.5129	0.6238	25000	125000
5	Spectrogram 1	1	0.6494	0.8073	25000	125000
6	Spectrogram 1	1	0.8201	0.9267	25000	125000
7	Spectrogram 1	1	0.9353	1.0974	25000	125000
8	Spectrogram 1	1	1.1273	1.2638	25000	125000
9	Spectrogram 1	1	1.2766	1.379	25000	125000
10	Spectrogram 1	1	1.3875	1.5539	25000	125000
11	Spectrogram 1	1	1.571	1.6691	25000	125000
12	Spectrogram 1	1	1.6819	1.8014	25000	125000
13	Spectrogram 1	1	1.8185	1.891	25000	125000
14	Spectrogram 1	1	1.9038	1.9763	25000	125000
