Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.1289	0.1929	25000	125000
3	Spectrogram 1	1	0.8201	0.995	25000	125000
4	Spectrogram 1	1	1.0419	1.1699	25000	125000
5	Spectrogram 1	1	1.1955	1.3363	25000	125000
6	Spectrogram 1	1	1.3662	1.4217	25000	125000
7	Spectrogram 1	1	1.4729	1.6137	25000	125000
8	Spectrogram 1	1	1.6222	1.7587	25000	125000
9	Spectrogram 1	1	1.7929	1.9166	25000	125000
10	Spectrogram 1	1	1.9507	1.9763	25000	125000
