Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1929	25000	125000
2	Spectrogram 1	1	0.227	0.4489	25000	125000
3	Spectrogram 1	1	0.4915	0.6707	25000	125000
4	Spectrogram 1	1	0.7006	0.8329	25000	125000
5	Spectrogram 1	1	0.8542	1.0291	25000	125000
6	Spectrogram 1	1	1.0675	1.2467	25000	125000
7	Spectrogram 1	1	1.2851	1.5155	25000	125000
8	Spectrogram 1	1	1.5539	1.7587	25000	125000
9	Spectrogram 1	1	1.7971	1.8526	25000	125000
10	Spectrogram 1	1	1.9209	1.9763	25000	125000
