Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0691	0.1118	25000	125000
3	Spectrogram 1	1	0.1545	0.2227	25000	125000
4	Spectrogram 1	1	0.3635	0.4531	25000	125000
5	Spectrogram 1	1	0.4915	0.5854	25000	125000
6	Spectrogram 1	1	0.6195	0.6835	25000	125000
7	Spectrogram 1	1	0.7433	0.8627	25000	125000
8	Spectrogram 1	1	0.8969	0.9694	25000	125000
9	Spectrogram 1	1	1.3619	1.4003	25000	125000
10	Spectrogram 1	1	1.4558	1.6307	25000	125000
11	Spectrogram 1	1	1.6905	1.7673	25000	125000
12	Spectrogram 1	1	1.9038	1.9593	25000	125000
