Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0947	0.1673	25000	125000
2	Spectrogram 1	1	0.3294	0.4062	25000	125000
3	Spectrogram 1	1	0.4574	0.5171	25000	125000
4	Spectrogram 1	1	0.5641	0.6921	25000	125000
5	Spectrogram 1	1	0.7433	0.8371	25000	125000
6	Spectrogram 1	1	0.8926	0.9865	25000	125000
7	Spectrogram 1	1	1.0121	1.1614	25000	125000
8	Spectrogram 1	1	1.1913	1.2851	25000	125000
9	Spectrogram 1	1	1.3107	1.3619	25000	125000
10	Spectrogram 1	1	1.4899	1.5539	25000	125000
11	Spectrogram 1	1	1.5881	1.6435	25000	125000
12	Spectrogram 1	1	1.6777	1.7459	25000	125000
