Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2441	25000	125000
2	Spectrogram 1	1	0.2611	0.4233	25000	125000
3	Spectrogram 1	1	0.4446	0.6153	25000	125000
4	Spectrogram 1	1	0.6238	0.8457	25000	125000
5	Spectrogram 1	1	0.8713	1.0249	25000	125000
6	Spectrogram 1	1	1.1187	1.2723	25000	125000
7	Spectrogram 1	1	1.2809	1.3406	25000	125000
8	Spectrogram 1	1	1.3705	1.4302	25000	125000
9	Spectrogram 1	1	1.5454	1.7033	25000	125000
10	Spectrogram 1	1	1.7118	1.8611	25000	125000
11	Spectrogram 1	1	1.8739	1.9166	25000	125000
12	Spectrogram 1	1	1.9507	1.9763	25000	125000
