Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1118	0.1886	25000	125000
2	Spectrogram 1	1	0.2099	0.2825	25000	125000
3	Spectrogram 1	1	0.2995	0.5001	25000	125000
4	Spectrogram 1	1	0.5171	0.675	25000	125000
5	Spectrogram 1	1	0.6921	0.8542	25000	125000
6	Spectrogram 1	1	0.867	0.9737	25000	125000
7	Spectrogram 1	1	0.9907	1.0846	25000	125000
8	Spectrogram 1	1	1.1059	1.1827	25000	125000
9	Spectrogram 1	1	1.2041	1.4217	25000	125000
10	Spectrogram 1	1	1.4558	1.6137	25000	125000
11	Spectrogram 1	1	1.6563	1.763	25000	125000
12	Spectrogram 1	1	1.7886	1.9465	25000	125000
