Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.227	25000	125000
2	Spectrogram 1	1	0.2483	0.4147	25000	125000
3	Spectrogram 1	1	0.4361	0.5982	25000	125000
4	Spectrogram 1	1	0.6281	0.8286	25000	125000
5	Spectrogram 1	1	0.8499	0.9395	25000	125000
6	Spectrogram 1	1	0.9609	1.0889	25000	125000
7	Spectrogram 1	1	1.1145	1.2083	25000	125000
8	Spectrogram 1	1	1.2339	1.315	25000	125000
9	Spectrogram 1	1	1.4302	1.5198	25000	125000
10	Spectrogram 1	1	1.5582	1.6521	25000	125000
11	Spectrogram 1	1	1.6777	1.8185	25000	125000
12	Spectrogram 1	1	1.8355	1.9763	25000	125000
