Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1331	25000	125000
2	Spectrogram 1	1	0.1758	0.2526	25000	125000
3	Spectrogram 1	1	0.3251	0.5129	25000	125000
4	Spectrogram 1	1	0.6835	0.7518	25000	125000
5	Spectrogram 1	1	0.8243	0.995	25000	125000
6	Spectrogram 1	1	1.0291	1.2041	25000	125000
7	Spectrogram 1	1	1.2382	1.3747	25000	125000
8	Spectrogram 1	1	1.5155	1.5795	25000	125000
9	Spectrogram 1	1	1.6393	1.7289	25000	125000
10	Spectrogram 1	1	1.7715	1.9593	25000	125000
