Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.0734	25000	125000
2	Spectrogram 1	1	0.1118	0.1673	25000	125000
3	Spectrogram 1	1	0.1929	0.2697	25000	125000
4	Spectrogram 1	1	0.3123	0.3507	25000	125000
5	Spectrogram 1	1	0.5001	0.5598	25000	125000
6	Spectrogram 1	1	0.7219	0.8201	25000	125000
7	Spectrogram 1	1	0.8329	0.931	25000	125000
8	Spectrogram 1	1	0.9566	1.0718	25000	125000
9	Spectrogram 1	1	1.0974	1.1827	25000	125000
10	Spectrogram 1	1	1.1955	1.251	25000	125000
11	Spectrogram 1	1	1.2809	1.4131	25000	125000
12	Spectrogram 1	1	1.4345	1.4942	25000	125000
13	Spectrogram 1	1	1.5241	1.6051	25000	125000
14	Spectrogram 1	1	1.635	1.6862	25000	125000
15	Spectrogram 1	1	1.827	1.891	25000	125000
