Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1161	0.2526	25000	125000
3	Spectrogram 1	1	0.2867	0.355	25000	125000
4	Spectrogram 1	1	0.4062	0.4489	25000	125000
5	Spectrogram 1	1	0.8115	0.8926	25000	125000
6	Spectrogram 1	1	0.9566	1.1145	25000	125000
7	Spectrogram 1	1	1.1443	1.2339	25000	125000
8	Spectrogram 1	1	1.4686	1.6691	25000	125000
9	Spectrogram 1	1	1.7033	1.9123	25000	125000
10	Spectrogram 1	1	1.955	1.9763	25000	125000
