Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.1246	25000	125000
2	Spectrogram 1	1	0.1801	0.2483	25000	125000
3	Spectrogram 1	1	0.3934	0.4531	25000	125000
4	Spectrogram 1	1	0.4873	0.5555	25000	125000
5	Spectrogram 1	1	0.9523	1.0377	25000	125000
6	Spectrogram 1	1	1.0718	1.1358	25000	125000
7	Spectrogram 1	1	1.1827	1.2297	25000	125000
8	Spectrogram 1	1	1.2638	1.3107	25000	125000
9	Spectrogram 1	1	1.3534	1.4089	25000	125000
10	Spectrogram 1	1	1.5198	1.571	25000	125000
11	Spectrogram 1	1	1.9422	1.9763	25000	125000
