Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.1118	0.3081	25000	125000
3	Spectrogram 1	1	0.3422	0.5086	25000	125000
4	Spectrogram 1	1	0.5427	0.7603	25000	125000
5	Spectrogram 1	1	0.803	0.9907	25000	125000
6	Spectrogram 1	1	1.0249	1.0974	25000	125000
7	Spectrogram 1	1	1.1486	1.3193	25000	125000
8	Spectrogram 1	1	1.3491	1.5241	25000	125000
9	Spectrogram 1	1	1.5625	1.7417	25000	125000
10	Spectrogram 1	1	1.7673	1.9209	25000	125000
11	Spectrogram 1	1	1.9379	1.9763	25000	125000
