Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.2142	25000	125000
2	Spectrogram 1	1	0.2227	0.3507	25000	125000
3	Spectrogram 1	1	0.4147	0.5555	25000	125000
4	Spectrogram 1	1	0.5939	0.7646	25000	125000
5	Spectrogram 1	1	0.7902	0.9651	25000	125000
6	Spectrogram 1	1	0.995	1.1443	25000	125000
7	Spectrogram 1	1	1.1657	1.2937	25000	125000
8	Spectrogram 1	1	1.315	1.3961	25000	125000
9	Spectrogram 1	1	1.4089	1.5411	25000	125000
10	Spectrogram 1	1	1.6307	1.7801	25000	125000
11	Spectrogram 1	1	1.8825	1.9465	25000	125000
