Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0691	0.2313	25000	125000
3	Spectrogram 1	1	0.2654	0.3934	25000	125000
4	Spectrogram 1	1	0.4275	0.5769	25000	125000
5	Spectrogram 1	1	0.5982	0.7177	25000	125000
6	Spectrogram 1	1	0.7518	0.9182	25000	125000
7	Spectrogram 1	1	0.9566	1.0377	25000	125000
8	Spectrogram 1	1	1.059	1.1657	25000	125000
9	Spectrogram 1	1	1.2083	1.3107	25000	125000
10	Spectrogram 1	1	1.3449	1.4345	25000	125000
11	Spectrogram 1	1	1.4771	1.6094	25000	125000
12	Spectrogram 1	1	1.6307	1.7203	25000	125000
13	Spectrogram 1	1	1.7502	1.8441	25000	125000
14	Spectrogram 1	1	1.8953	1.955	25000	125000
