Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.0905	0.2398	25000	125000
3	Spectrogram 1	1	0.2739	0.4147	25000	125000
4	Spectrogram 1	1	0.4489	0.5598	25000	125000
5	Spectrogram 1	1	0.6025	0.6963	25000	125000
6	Spectrogram 1	1	0.7347	0.9182	25000	125000
7	Spectrogram 1	1	0.9523	1.1187	25000	125000
8	Spectrogram 1	1	1.1529	1.2979	25000	125000
9	Spectrogram 1	1	1.315	1.3833	25000	125000
10	Spectrogram 1	1	1.3918	1.4643	25000	125000
11	Spectrogram 1	1	1.4899	1.5753	25000	125000
12	Spectrogram 1	1	1.5838	1.6478	25000	125000
13	Spectrogram 1	1	1.6777	1.7459	25000	125000
14	Spectrogram 1	1	1.7886	1.8739	25000	125000
15	Spectrogram 1	1	1.8825	1.955	25000	125000
