Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1715	25000	125000
2	Spectrogram 1	1	0.1971	0.3593	25000	125000
3	Spectrogram 1	1	0.4915	0.6835	25000	125000
4	Spectrogram 1	1	0.7091	0.8841	25000	125000
5	Spectrogram 1	1	0.9097	1.123	25000	125000
6	Spectrogram 1	1	1.1571	1.251	25000	125000
7	Spectrogram 1	1	1.2638	1.4003	25000	125000
8	Spectrogram 1	1	1.4217	1.5454	25000	125000
9	Spectrogram 1	1	1.5667	1.8398	25000	125000
10	Spectrogram 1	1	1.8569	1.9763	25000	125000
