Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.1545	25000	125000
2	Spectrogram 1	1	0.1801	0.419	25000	125000
3	Spectrogram 1	1	0.4574	0.6323	25000	125000
4	Spectrogram 1	1	0.675	0.7987	25000	125000
5	Spectrogram 1	1	0.8158	0.9225	25000	125000
6	Spectrogram 1	1	0.9566	1.1059	25000	125000
7	Spectrogram 1	1	1.1571	1.3107	25000	125000
8	Spectrogram 1	1	1.3363	1.5113	25000	125000
9	Spectrogram 1	1	1.5411	1.6393	25000	125000
10	Spectrogram 1	1	1.6606	1.7929	25000	125000
11	Spectrogram 1	1	1.8142	1.891	25000	125000
12	Spectrogram 1	1	1.9209	1.9763	25000	125000
