Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.1758	0.3507	25000	125000
3	Spectrogram 1	1	0.3849	0.5001	25000	125000
4	Spectrogram 1	1	0.5342	0.7347	25000	125000
5	Spectrogram 1	1	0.7817	0.9097	25000	125000
6	Spectrogram 1	1	0.9523	1.1742	25000	125000
7	Spectrogram 1	1	1.1998	1.3406	25000	125000
8	Spectrogram 1	1	1.3705	1.5113	25000	125000
9	Spectrogram 1	1	1.5454	1.7289	25000	125000
10	Spectrogram 1	1	1.7715	1.9081	25000	125000
11	Spectrogram 1	1	1.955	1.9763	25000	125000
