Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.0947	0.2355	25000	125000
3	Spectrogram 1	1	0.2654	0.3635	25000	125000
4	Spectrogram 1	1	0.4062	0.5171	25000	125000
5	Spectrogram 1	1	0.5555	0.6366	25000	125000
6	Spectrogram 1	1	0.6878	0.8414	25000	125000
7	Spectrogram 1	1	0.8585	0.9651	25000	125000
8	Spectrogram 1	1	0.9907	1.1273	25000	125000
9	Spectrogram 1	1	1.1443	1.3491	25000	125000
10	Spectrogram 1	1	1.4046	1.6307	25000	125000
11	Spectrogram 1	1	1.6734	1.8611	25000	125000
12	Spectrogram 1	1	1.891	1.9763	25000	125000
