Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.0905	0.2483	25000	125000
3	Spectrogram 1	1	0.2697	0.3379	25000	125000
4	Spectrogram 1	1	0.3635	0.4745	25000	125000
5	Spectrogram 1	1	0.5043	0.6067	25000	125000
6	Spectrogram 1	1	0.6366	0.7518	25000	125000
7	Spectrogram 1	1	0.7774	0.8798	25000	125000
8	Spectrogram 1	1	0.8969	0.9779	25000	125000
9	Spectrogram 1	1	1.0035	1.0931	25000	125000
10	Spectrogram 1	1	1.2126	1.3022	25000	125000
11	Spectrogram 1	1	1.5454	1.6222	25000	125000
12	Spectrogram 1	1	1.6649	1.7502	25000	125000
13	Spectrogram 1	1	1.7843	1.8697	25000	125000
14	Spectrogram 1	1	1.9038	1.9763	25000	125000
