Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1203	0.1673	25000	125000
3	Spectrogram 1	1	1.1529	1.1955	25000	125000
4	Spectrogram 1	1	1.2211	1.2723	25000	125000
5	Spectrogram 1	1	1.4046	1.4643	25000	125000
6	Spectrogram 1	1	1.4985	1.5369	25000	125000
7	Spectrogram 1	1	1.5881	1.6478	25000	125000
8	Spectrogram 1	1	1.6777	1.7459	25000	125000
9	Spectrogram 1	1	1.7758	1.9038	25000	125000
10	Spectrogram 1	1	1.955	1.9763	25000	125000
