Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.227	0.2739	25000	125000
2	Spectrogram 1	1	0.3209	0.3763	25000	125000
3	Spectrogram 1	1	0.8201	0.8798	25000	125000
4	Spectrogram 1	1	0.9225	0.9865	25000	125000
5	Spectrogram 1	1	1.0291	1.1273	25000	125000
6	Spectrogram 1	1	1.1529	1.2723	25000	125000
7	Spectrogram 1	1	1.3107	1.4217	25000	125000
8	Spectrogram 1	1	1.4558	1.5923	25000	125000
9	Spectrogram 1	1	1.7374	1.827	25000	125000
10	Spectrogram 1	1	1.9081	1.9763	25000	125000
