Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2739	25000	125000
2	Spectrogram 1	1	0.2995	0.3849	25000	125000
3	Spectrogram 1	1	0.4233	0.5683	25000	125000
4	Spectrogram 1	1	0.5939	0.6622	25000	125000
5	Spectrogram 1	1	0.6963	0.7689	25000	125000
6	Spectrogram 1	1	0.7987	0.9395	25000	125000
7	Spectrogram 1	1	0.9694	1.123	25000	125000
8	Spectrogram 1	1	1.1401	1.3321	25000	125000
9	Spectrogram 1	1	1.3747	1.4729	25000	125000
10	Spectrogram 1	1	1.5198	1.6862	25000	125000
11	Spectrogram 1	1	1.7203	1.9166	25000	125000
12	Spectrogram 1	1	1.955	1.9763	25000	125000
