Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1033	25000	125000
2	Spectrogram 1	1	0.1161	0.2825	25000	125000
3	Spectrogram 1	1	0.3166	0.5171	25000	125000
4	Spectrogram 1	1	0.5299	0.6707	25000	125000
5	Spectrogram 1	1	0.6878	0.8499	25000	125000
6	Spectrogram 1	1	0.8627	1.0249	25000	125000
7	Spectrogram 1	1	1.0547	1.2297	25000	125000
8	Spectrogram 1	1	1.2553	1.443	25000	125000
9	Spectrogram 1	1	1.4558	1.6009	25000	125000
10	Spectrogram 1	1	1.6307	1.7673	25000	125000
11	Spectrogram 1	1	1.8057	1.9123	25000	125000
