Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.1033	25000	125000
2	Spectrogram 1	1	0.163	0.2099	25000	125000
3	Spectrogram 1	1	0.2526	0.3507	25000	125000
4	Spectrogram 1	1	0.4233	0.4617	25000	125000
5	Spectrogram 1	1	0.5257	0.6195	25000	125000
6	Spectrogram 1	1	0.6366	0.6835	25000	125000
7	Spectrogram 1	1	0.7091	0.7689	25000	125000
8	Spectrogram 1	1	0.7945	0.9054	25000	125000
9	Spectrogram 1	1	0.9481	1.0633	25000	125000
10	Spectrogram 1	1	1.0974	1.3193	25000	125000
11	Spectrogram 1	1	1.3449	1.4601	25000	125000
12	Spectrogram 1	1	1.4814	1.6137	25000	125000
13	Spectrogram 1	1	1.6521	1.7374	25000	125000
14	Spectrogram 1	1	1.7801	1.8483	25000	125000
15	Spectrogram 1	1	1.9081	1.9635	25000	125000
