Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1246	0.2142	25000	125000
3	Spectrogram 1	1	0.2483	0.3209	25000	125000
4	Spectrogram 1	1	0.355	0.5043	25000	125000
5	Spectrogram 1	1	0.5513	0.7049	25000	125000
6	Spectrogram 1	1	0.7731	0.9395	25000	125000
7	Spectrogram 1	1	0.9737	1.0633	25000	125000
8	Spectrogram 1	1	1.1145	1.1699	25000	125000
9	Spectrogram 1	1	1.2254	1.4174	25000	125000
10	Spectrogram 1	1	1.4729	1.6606	25000	125000
11	Spectrogram 1	1	1.7075	1.8825	25000	125000
12	Spectrogram 1	1	1.9294	1.9763	25000	125000
