Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0905	0.1502	25000	125000
2	Spectrogram 1	1	0.2953	0.3678	25000	125000
3	Spectrogram 1	1	0.3934	0.6025	25000	125000
4	Spectrogram 1	1	0.6195	0.7817	25000	125000
5	Spectrogram 1	1	0.7902	0.8883	25000	125000
6	Spectrogram 1	1	0.931	0.9993	25000	125000
7	Spectrogram 1	1	1.0206	1.1699	25000	125000
8	Spectrogram 1	1	1.2894	1.4345	25000	125000
9	Spectrogram 1	1	1.4515	1.5838	25000	125000
10	Spectrogram 1	1	1.7118	1.9593	25000	125000
