Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1075	0.2867	25000	125000
3	Spectrogram 1	1	0.3123	0.5001	25000	125000
4	Spectrogram 1	1	0.5214	0.7134	25000	125000
5	Spectrogram 1	1	0.7347	0.9097	25000	125000
6	Spectrogram 1	1	0.9353	1.1529	25000	125000
7	Spectrogram 1	1	1.1913	1.4003	25000	125000
8	Spectrogram 1	1	1.4217	1.5625	25000	125000
9	Spectrogram 1	1	1.5838	1.7161	25000	125000
10	Spectrogram 1	1	1.7331	1.9209	25000	125000
11	Spectrogram 1	1	1.9337	1.9763	25000	125000
