Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.1075	0.2014	25000	125000
3	Spectrogram 1	1	0.2355	0.3337	25000	125000
4	Spectrogram 1	1	0.3507	0.4489	25000	125000
5	Spectrogram 1	1	0.4617	0.5897	25000	125000
6	Spectrogram 1	1	0.6153	0.6963	25000	125000
7	Spectrogram 1	1	0.931	0.9779	25000	125000
8	Spectrogram 1	1	1.1273	1.2126	25000	125000
9	Spectrogram 1	1	1.5582	1.6478	25000	125000
10	Spectrogram 1	1	1.6777	1.8142	25000	125000
11	Spectrogram 1	1	1.8313	1.9507	25000	125000
