Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1374	0.3251	25000	125000
3	Spectrogram 1	1	0.3635	0.5897	25000	125000
4	Spectrogram 1	1	0.6835	0.9481	25000	125000
5	Spectrogram 1	1	0.9779	1.0633	25000	125000
6	Spectrogram 1	1	1.1443	1.2809	25000	125000
7	Spectrogram 1	1	1.3363	1.3961	25000	125000
8	Spectrogram 1	1	1.4814	1.6179	25000	125000
9	Spectrogram 1	1	1.6478	1.7118	25000	125000
10	Spectrogram 1	1	1.7374	1.891	25000	125000
