Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.1075	0.163	25000	125000
3	Spectrogram 1	1	0.2057	0.2654	25000	125000
4	Spectrogram 1	1	0.3166	0.3891	25000	125000
5	Spectrogram 1	1	0.4275	0.5513	25000	125000
6	Spectrogram 1	1	0.5726	0.7433	25000	125000
7	Spectrogram 1	1	0.7561	0.931	25000	125000
8	Spectrogram 1	1	0.9438	1.1017	25000	125000
9	Spectrogram 1	1	1.1315	1.2681	25000	125000
10	Spectrogram 1	1	1.2937	1.4814	25000	125000
11	Spectrogram 1	1	1.5923	1.7203	25000	125000
12	Spectrogram 1	1	1.7459	1.7971	25000	125000
13	Spectrogram 1	1	1.8398	1.9166	25000	125000
