Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.0947	0.2313	25000	125000
3	Spectrogram 1	1	0.2441	0.3507	25000	125000
4	Spectrogram 1	1	0.4275	0.5769	25000	125000
5	Spectrogram 1	1	0.6366	0.7987	25000	125000
6	Spectrogram 1	1	0.8542	1.0377	25000	125000
7	Spectrogram 1	1	1.1017	1.1699	25000	125000
8	Spectrogram 1	1	1.2425	1.4174	25000	125000
9	Spectrogram 1	1	1.4942	1.6265	25000	125000
10	Spectrogram 1	1	1.6478	1.7203	25000	125000
11	Spectrogram 1	1	1.7459	1.8782	25000	125000
12	Spectrogram 1	1	1.9081	1.9721	25000	125000
