Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0606	0.1118	25000	125000
3	Spectrogram 1	1	0.1545	0.2355	25000	125000
4	Spectrogram 1	1	0.2654	0.3251	25000	125000
5	Spectrogram 1	1	0.3849	0.4489	25000	125000
6	Spectrogram 1	1	0.675	0.7305	25000	125000
7	Spectrogram 1	1	0.7987	0.8627	25000	125000
8	Spectrogram 1	1	0.9225	1.1273	25000	125000
9	Spectrogram 1	1	1.1571	1.2681	25000	125000
10	Spectrogram 1	1	1.2979	1.3747	25000	125000
11	Spectrogram 1	1	1.4174	1.4857	25000	125000
12	Spectrogram 1	1	1.5369	1.6137	25000	125000
13	Spectrogram 1	1	1.6478	1.8185	25000	125000
14	Spectrogram 1	1	1.8483	1.9763	25000	125000
