Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1118	25000	125000
2	Spectrogram 1	1	0.1289	0.1886	25000	125000
3	Spectrogram 1	1	0.2142	0.3123	25000	125000
4	Spectrogram 1	1	0.3251	0.3849	25000	125000
5	Spectrogram 1	1	0.4062	0.4574	25000	125000
6	Spectrogram 1	1	0.4958	0.5641	25000	125000
7	Spectrogram 1	1	0.5854	0.6409	25000	125000
8	Spectrogram 1	1	0.6665	0.7091	25000	125000
9	Spectrogram 1	1	1.1102	1.1742	25000	125000
10	Spectrogram 1	1	1.2126	1.2766	25000	125000
11	Spectrogram 1	1	1.3065	1.3662	25000	125000
12	Spectrogram 1	1	1.4046	1.5155	25000	125000
13	Spectrogram 1	1	1.5283	1.6009	25000	125000
14	Spectrogram 1	1	1.6179	1.6777	25000	125000
15	Spectrogram 1	1	1.7033	1.7459	25000	125000
16	Spectrogram 1	1	1.7801	1.8185	25000	125000
