Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.0691	0.1459	25000	125000
3	Spectrogram 1	1	0.1715	0.2398	25000	125000
4	Spectrogram 1	1	0.2654	0.3379	25000	125000
5	Spectrogram 1	1	0.3721	0.4574	25000	125000
6	Spectrogram 1	1	0.483	0.547	25000	125000
7	Spectrogram 1	1	0.7987	0.8371	25000	125000
8	Spectrogram 1	1	0.8969	0.9481	25000	125000
9	Spectrogram 1	1	1.1102	1.1571	25000	125000
10	Spectrogram 1	1	1.3449	1.4643	25000	125000
11	Spectrogram 1	1	1.5881	1.6777	25000	125000
