Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2014	25000	125000
2	Spectrogram 1	1	0.3251	0.4531	25000	125000
3	Spectrogram 1	1	0.5043	0.6537	25000	125000
4	Spectrogram 1	1	0.6878	0.8201	25000	125000
5	Spectrogram 1	1	0.8969	1.0206	25000	125000
6	Spectrogram 1	1	1.0803	1.2254	25000	125000
7	Spectrogram 1	1	1.2638	1.4003	25000	125000
8	Spectrogram 1	1	1.4302	1.5326	25000	125000
9	Spectrogram 1	1	1.6137	1.6777	25000	125000
10	Spectrogram 1	1	1.7331	1.9379	25000	125000
