Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.0905	25000	125000
2	Spectrogram 1	1	0.1417	0.2825	25000	125000
3	Spectrogram 1	1	0.3166	0.4361	25000	125000
4	Spectrogram 1	1	0.4702	0.6025	25000	125000
5	Spectrogram 1	1	0.6238	0.6963	25000	125000
6	Spectrogram 1	1	0.7475	0.8158	25000	125000
7	Spectrogram 1	1	0.8542	0.9011	25000	125000
8	Spectrogram 1	1	0.9353	0.9865	25000	125000
9	Spectrogram 1	1	1.0249	1.0974	25000	125000
10	Spectrogram 1	1	1.1187	1.1699	25000	125000
11	Spectrogram 1	1	1.2169	1.2766	25000	125000
12	Spectrogram 1	1	1.3107	1.3662	25000	125000
13	Spectrogram 1	1	1.4089	1.4643	25000	125000
14	Spectrogram 1	1	1.507	1.5753	25000	125000
15	Spectrogram 1	1	1.6137	1.6777	25000	125000
16	Spectrogram 1	1	1.7417	1.8014	25000	125000
17	Spectrogram 1	1	1.8611	1.9763	25000	125000
