Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.1374	0.2825	25000	125000
3	Spectrogram 1	1	0.5129	0.5641	25000	125000
4	Spectrogram 1	1	0.6537	0.7902	25000	125000
5	Spectrogram 1	1	0.8286	0.9651	25000	125000
6	Spectrogram 1	1	0.995	1.1699	25000	125000
7	Spectrogram 1	1	1.2041	1.3406	25000	125000
8	Spectrogram 1	1	1.3747	1.5667	25000	125000
9	Spectrogram 1	1	1.6009	1.6777	25000	125000
10	Spectrogram 1	1	1.7331	1.8611	25000	125000
