Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0691	0.1374	25000	125000
3	Spectrogram 1	1	0.1758	0.2569	25000	125000
4	Spectrogram 1	1	0.3465	0.5427	25000	125000
5	Spectrogram 1	1	0.5939	0.7305	25000	125000
6	Spectrogram 1	1	0.7731	0.9139	25000	125000
7	Spectrogram 1	1	0.9481	1.0291	25000	125000
8	Spectrogram 1	1	1.0718	1.2425	25000	125000
9	Spectrogram 1	1	1.2894	1.4259	25000	125000
10	Spectrogram 1	1	1.4729	1.5881	25000	125000
11	Spectrogram 1	1	1.6478	1.7161	25000	125000
