Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.0905	0.227	25000	125000
3	Spectrogram 1	1	0.2441	0.3891	25000	125000
4	Spectrogram 1	1	0.4062	0.4873	25000	125000
5	Spectrogram 1	1	0.5043	0.5726	25000	125000
6	Spectrogram 1	1	0.5939	0.7305	25000	125000
7	Spectrogram 1	1	0.7433	0.9054	25000	125000
8	Spectrogram 1	1	0.9182	1.0675	25000	125000
9	Spectrogram 1	1	1.0803	1.3235	25000	125000
10	Spectrogram 1	1	1.3534	1.5411	25000	125000
11	Spectrogram 1	1	1.5795	1.7715	25000	125000
12	Spectrogram 1	1	1.8142	1.9763	25000	125000
