Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.0606	0.2057	25000	125000
3	Spectrogram 1	1	0.2355	0.3977	25000	125000
4	Spectrogram 1	1	0.419	0.5683	25000	125000
5	Spectrogram 1	1	0.5982	0.6793	25000	125000
6	Spectrogram 1	1	0.7134	0.8457	25000	125000
7	Spectrogram 1	1	0.8713	1.0163	25000	125000
8	Spectrogram 1	1	1.4345	1.6478	25000	125000
9	Spectrogram 1	1	1.6777	1.7417	25000	125000
10	Spectrogram 1	1	1.7929	1.8441	25000	125000
