Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0606	0.1289	25000	125000
2	Spectrogram 1	1	0.1673	0.2441	25000	125000
3	Spectrogram 1	1	0.3806	0.5043	25000	125000
4	Spectrogram 1	1	0.611	0.6878	25000	125000
5	Spectrogram 1	1	1.0078	1.0761	25000	125000
6	Spectrogram 1	1	1.1102	1.3107	25000	125000
7	Spectrogram 1	1	1.3363	1.5027	25000	125000
8	Spectrogram 1	1	1.5369	1.699	25000	125000
9	Spectrogram 1	1	1.7118	1.8483	25000	125000
10	Spectrogram 1	1	1.8697	1.9763	25000	125000
