Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.1502	25000	125000
2	Spectrogram 1	1	0.2142	0.3507	25000	125000
3	Spectrogram 1	1	0.3593	0.5555	25000	125000
4	Spectrogram 1	1	0.6238	0.7134	25000	125000
5	Spectrogram 1	1	0.7561	0.8969	25000	125000
6	Spectrogram 1	1	0.9395	1.059	25000	125000
7	Spectrogram 1	1	1.1187	1.1955	25000	125000
8	Spectrogram 1	1	1.2851	1.5155	25000	125000
9	Spectrogram 1	1	1.5582	1.635	25000	125000
10	Spectrogram 1	1	1.6819	1.7587	25000	125000
11	Spectrogram 1	1	1.8185	1.9422	25000	125000
