Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1033	0.2099	25000	125000
3	Spectrogram 1	1	0.2355	0.2995	25000	125000
4	Spectrogram 1	1	0.3294	0.4489	25000	125000
5	Spectrogram 1	1	0.4659	0.5427	25000	125000
6	Spectrogram 1	1	0.5598	0.7305	25000	125000
7	Spectrogram 1	1	0.7731	0.8329	25000	125000
8	Spectrogram 1	1	0.8798	0.9353	25000	125000
9	Spectrogram 1	1	0.9993	1.0462	25000	125000
10	Spectrogram 1	1	1.1059	1.1486	25000	125000
