Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1118	0.1715	25000	125000
3	Spectrogram 1	1	0.8371	0.8841	25000	125000
4	Spectrogram 1	1	0.9267	0.9907	25000	125000
5	Spectrogram 1	1	1.0675	1.1785	25000	125000
6	Spectrogram 1	1	1.2041	1.3321	25000	125000
7	Spectrogram 1	1	1.3705	1.4473	25000	125000
8	Spectrogram 1	1	1.5881	1.6478	25000	125000
9	Spectrogram 1	1	1.7075	1.7459	25000	125000
10	Spectrogram 1	1	1.8953	1.955	25000	125000
