Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.0947	0.2227	25000	125000
3	Spectrogram 1	1	0.2398	0.3721	25000	125000
4	Spectrogram 1	1	0.3891	0.4531	25000	125000
5	Spectrogram 1	1	0.4873	0.611	25000	125000
6	Spectrogram 1	1	0.6366	0.7134	25000	125000
7	Spectrogram 1	1	0.739	0.803	25000	125000
8	Spectrogram 1	1	0.8542	0.9097	25000	125000
9	Spectrogram 1	1	0.9438	1.0291	25000	125000
10	Spectrogram 1	1	1.0931	1.2723	25000	125000
11	Spectrogram 1	1	1.2979	1.4259	25000	125000
12	Spectrogram 1	1	1.4601	1.5923	25000	125000
13	Spectrogram 1	1	1.6179	1.6862	25000	125000
